slope,aspect,twi,rainfall,ndvi,landcover,river_proximity,landslide
45.078815,48.556965,14.314032,18813.666,0.843551,10.0,258.9305,1
21.744164,240.85355,15.430282,18813.666,0.8418646,10.0,196.5922,1
39.546032,43.49843,14.520628,19790.332,0.8686652,10.0,191.81824,1
46.258392,100.71375,14.670709,19790.332,0.48630482,30.0,711.62573,1
43.502373,45.62637,14.339242,19790.332,0.75875384,10.0,62.449368,1
33.956787,54.76561,14.586851,19790.332,0.79589444,10.0,221.01118,1
47.54713,150.89432,14.634595,20217.814,0.56865776,10.0,504.13284,1
56.66658,134.64365,14.591562,20217.814,0.72811216,10.0,464.5239,1
42.30022,117.55111,14.508985,20217.814,0.31521067,30.0,187.27283,1
43.87612,235.08147,14.908247,19790.332,0.75430214,10.0,972.38837,1
56.831425,148.9819,14.448715,19790.332,0.5116677,60.0,768.1837,1
51.260864,180.0,14.419739,19790.332,0.6016022,30.0,749.50055,1
40.21217,229.38211,14.803583,19790.332,0.82598233,10.0,822.5793,1
53.24225,142.94258,14.690984,19790.332,0.38296315,60.0,1049.7421,1
65.33554,124.39791,14.190818,19790.332,0.5702323,30.0,618.2331,1
59.341415,269.4502,14.326646,19790.332,0.7401491,10.0,163.85756,1
31.73634,210.26405,15.034432,19790.332,0.7374282,10.0,848.4055,1
58.9909,141.115,14.266134,21541.99,0.6425997,10.0,1135.1112,1
35.17138,224.5914,14.794398,21541.99,0.5887545,10.0,897.20514,1
34.2939,226.50127,14.939676,21541.99,0.62856364,10.0,956.66943,1
36.051872,220.87857,14.784417,21541.99,0.7764975,10.0,1174.5934,1
36.70187,197.15553,14.801111,21541.99,0.5273565,30.0,1134.928,1
54.206566,102.12816,14.396819,21541.99,0.66680366,10.0,1824.4668,1
25.912355,109.46258,15.337936,21541.99,0.57397044,10.0,1789.4062,1
35.603535,174.12485,15.0303335,21541.99,0.55225706,60.0,1491.6235,1
36.05816,137.19672,14.673121,21541.99,0.6758524,10.0,1787.7052,1
26.709585,175.82326,15.20367,21541.99,0.4256478,30.0,1471.7556,1
43.327023,199.2828,14.403511,22415.598,0.6651022,60.0,28.41956,1
41.182922,177.59944,14.555122,22415.598,0.4591499,60.0,58.25546,1
35.963287,203.83191,14.879248,22415.598,0.832648,10.0,967.4592,1
37.48278,166.17607,14.689344,22415.598,0.7531059,10.0,263.93106,1
34.298088,175.37767,14.847909,22415.598,0.66301274,10.0,309.19296,1
24.032328,70.92966,15.444622,21541.99,0.8219239,10.0,1639.0962,1
38.66221,69.881645,14.960931,21541.99,0.8238322,10.0,1608.9828,1
33.79161,217.03897,14.455138,22415.598,0.67488956,10.0,416.25662,1
43.515545,216.7449,14.316248,22415.598,0.57626605,10.0,440.18195,1
44.554615,217.8903,14.344973,22415.598,0.5666691,10.0,459.99344,1
47.261444,217.55536,14.237394,22415.598,0.46713993,10.0,400.55914,1
50.866325,192.92276,14.012068,22415.598,0.6241149,10.0,151.56718,1
35.32145,214.67342,14.345829,22415.598,0.3129162,10.0,60.398132,1
39.557335,168.48352,14.551065,22415.598,0.7348469,10.0,684.7585,1
37.903812,200.67368,14.902631,22415.598,0.8050122,10.0,1094.0769,1
49.185577,191.87427,14.210047,20623.062,0.47532177,30.0,302.9465,1
40.737762,240.74689,14.704555,19878.342,0.79897434,10.0,943.58136,1
41.261158,241.33188,14.765658,19878.342,0.4040945,30.0,1901.5824,1
36.529507,223.85066,14.991335,19878.342,0.6970274,60.0,773.6993,1
48.062683,171.47755,14.281586,20623.062,0.4767871,30.0,718.9284,1
27.307598,212.16357,15.258291,21541.99,0.55399674,10.0,1630.3285,1
37.893517,206.57426,14.981815,21541.99,0.7314357,10.0,1898.6387,1
48.16679,117.62572,14.741857,20623.062,0.6529162,10.0,1388.5032,1
47.766895,121.93981,14.631129,20623.062,0.83213407,10.0,1300.2001,1
43.6429,131.44963,14.639083,20623.062,0.8200128,10.0,1240.5349,1
40.838963,133.86282,14.545873,20623.062,0.73500824,30.0,1061.5287,1
40.150555,145.60226,14.81232,20623.062,0.70601577,10.0,1031.6892,1
33.97192,155.9149,14.723708,20623.062,0.6870713,10.0,102.03901,1
35.60366,185.8778,14.761943,20623.062,0.5230989,30.0,191.54184,1
47.53314,112.65738,13.996985,20623.062,0.605084,10.0,157.82649,1
42.77158,240.66199,14.861046,19878.342,0.47483924,30.0,1798.0326,1
37.616623,233.96964,15.097634,19878.342,0.62283456,10.0,1608.1389,1
48.498207,150.8892,14.562562,19878.342,0.5990012,10.0,775.4834,1
41.655262,169.31349,14.873693,19878.342,0.5046857,10.0,1170.209,1
46.072075,200.67752,15.157953,19878.342,0.476836,10.0,1844.9094,1
39.973347,224.40001,15.099603,19878.342,0.25539517,60.0,1867.2205,1
46.442574,157.45059,14.839903,19878.342,0.70363665,10.0,1084.8121,1
38.428925,178.67607,14.63481,20623.062,0.6545857,10.0,817.3231,1
40.686066,176.33234,15.165458,19878.342,0.7818226,10.0,1193.235,1
40.653835,182.447,15.031707,19878.342,0.45192507,30.0,1378.9738,1
63.42244,97.91311,13.958228,20623.062,0.7185517,10.0,242.17348,1
43.48797,166.5899,14.860805,20623.062,0.58724546,10.0,749.4607,1
42.198612,178.84145,14.866387,20623.062,0.5889313,10.0,709.8479,1
38.225063,160.98163,15.238311,20623.062,0.43291292,60.0,867.66003,1
25.741537,166.81244,15.571518,20623.062,0.6068027,30.0,889.11426,1
31.950644,151.94415,15.504957,20623.062,0.6779603,10.0,903.0058,1
29.277727,143.943,15.388834,20623.062,0.79828984,10.0,966.69556,1
51.268368,89.25608,14.641084,20623.062,0.5950163,30.0,1230.6824,1
37.970833,185.39172,14.8723345,19839.297,0.57748264,30.0,967.3923,1
49.858513,149.32097,15.172982,19839.297,0.38628507,30.0,935.44916,1
39.520382,245.66411,14.914261,20623.062,0.77760434,10.0,425.64575,1
23.739595,123.51221,15.160677,20217.814,0.63393706,30.0,444.7321,1
26.481478,135.6323,15.666873,20217.814,0.47091708,60.0,801.22455,1
49.20477,208.34013,14.948706,20217.814,0.6668778,10.0,1030.9904,1
46.836853,213.38458,14.73673,20217.814,0.4081258,30.0,1193.1414,1
37.6851,208.34038,14.931878,19839.297,0.6660825,10.0,92.98301,1
33.61242,183.16243,15.33895,19839.297,0.7163742,10.0,92.98105,1
27.3992,182.02715,15.363832,19839.297,0.7684167,10.0,122.81683,1
43.054317,189.03265,15.026675,20217.814,0.5165855,30.0,1281.9962,1
41.201576,207.43607,14.846241,19839.297,0.8715814,10.0,570.34717,1
24.436226,75.55912,14.877147,19839.297,0.727206,10.0,432.62082,1
53.80199,78.381424,14.754196,19839.297,0.54779756,10.0,577.4277,1
29.28061,71.48453,15.516684,19839.297,0.72921616,10.0,569.1785,1
32.248165,81.14425,15.037775,19839.297,0.78349847,10.0,398.4174,1
4.6273675,7.3388935e-09,15.973421,19839.297,0.72772706,30.0,101.88614,1
53.741306,79.04895,14.5876,19839.297,0.8202513,10.0,249.68134,1
45.207745,139.05403,14.737695,19839.297,0.7395539,10.0,577.22766,1
32.25758,122.58971,14.798838,19839.297,0.6774178,10.0,616.8626,1
33.349525,102.78978,14.727342,19839.297,0.61755484,30.0,196.7242,1
42.395706,124.567535,14.830429,19839.297,0.66611964,30.0,567.40247,1
32.53758,152.62971,15.055834,20623.062,0.6514241,30.0,60.68147,1
39.652836,174.92429,14.933485,20623.062,0.42445293,30.0,14.923122,1
51.05454,117.25224,14.810088,20623.062,0.43758902,10.0,446.523,1
46.085,175.95128,14.73567,18918.188,0.30035257,30.0,646.11957,1
46.264732,120.73837,14.939923,20623.062,0.34934464,10.0,685.2038,1
40.168846,87.80196,15.355718,19839.297,0.18374838,60.0,1340.7162,1
21.253,182.70236,15.739041,19839.297,0.3168485,30.0,1454.1844,1
47.318928,101.18986,15.1863365,19839.297,0.30751812,100.0,899.4874,1
32.257874,98.852394,15.898879,19077.982,0.36198723,30.0,515.7534,1
19.29013,84.69249,15.453296,19839.297,0.49511287,30.0,297.19708,1
43.0792,106.08002,14.702628,19839.297,0.43742397,10.0,382.0567,1
56.706886,91.827576,14.8337345,19839.297,0.33204368,60.0,1137.485,1
31.938707,109.72945,14.946882,19839.297,0.3043719,30.0,223.1968,1
14.323226,120.47738,15.972076,19839.297,0.5434402,30.0,1168.8378,1
39.01399,168.24637,15.1432085,19839.297,0.38254943,30.0,1150.3595,1
40.93203,153.63661,14.971614,19839.297,0.6149285,10.0,1002.225,1
48.25782,175.30717,14.853099,19839.297,0.6188031,30.0,1059.1648,1
28.968683,147.99422,15.222809,19839.297,0.36437136,10.0,1463.2489,1
38.22202,189.38078,15.197947,19839.297,0.30586898,60.0,1401.8756,1
48.664318,184.6261,14.942314,19839.297,0.40226007,30.0,1323.037,1
25.687063,72.368355,15.605275,19798.672,0.45383155,30.0,611.6923,1
43.427372,138.80527,15.426339,19395.494,0.16503471,60.0,1836.6903,1
43.804028,243.97075,14.740516,19798.672,0.5967479,30.0,553.33374,1
38.281624,248.33406,14.715128,19798.672,0.7842848,10.0,156.17223,1
46.213947,167.82417,14.863239,19395.494,0.32657593,30.0,298.3349,1
37.246174,278.5711,15.077748,19798.672,0.7533562,10.0,685.7015,1
39.791504,277.81906,15.130759,19798.672,0.7476315,10.0,659.2217,1
25.224333,164.18791,15.442043,19798.672,0.44734174,30.0,293.92465,1
28.69324,256.31363,15.108897,19798.672,0.56235236,30.0,566.7481,1
26.5347,262.54926,15.387691,19395.494,0.5595617,30.0,570.50543,1
24.075098,59.52075,15.040582,20217.814,0.84450644,10.0,368.62576,1
48.242844,133.92253,14.729917,19790.332,0.47492176,30.0,1200.3575,1
46.265484,118.69384,14.600475,20217.814,0.85998076,10.0,289.23093,1
36.58301,278.78183,14.915607,19790.332,0.33542496,10.0,160.22232,1
25.414322,171.11938,15.418426,19790.332,0.72369725,30.0,1137.0905,1
35.327858,79.472115,14.655763,20217.814,0.8358811,10.0,219.29337,1
49.906517,146.23474,14.676349,19790.332,0.53524274,30.0,289.85648,1
41.01278,120.16984,14.485003,19790.332,0.47312042,30.0,27.84243,1
42.824467,227.06383,14.885084,20217.814,0.59949404,10.0,275.7718,1
57.02809,116.84322,14.465079,20217.814,0.73427844,10.0,208.79803,1
66.05608,177.66708,13.784836,19009.473,0.18357687,60.0,633.65027,1
50.183758,203.41446,14.464346,19009.473,0.7260461,10.0,558.8641,1
51.63297,178.33656,14.44977,19798.672,0.5793113,10.0,880.12354,1
46.196606,146.9683,14.45834,19798.672,0.22969988,30.0,479.63306,1
46.86813,153.47551,14.554725,19798.672,0.3324404,60.0,816.3158,1
55.01787,156.56464,14.287615,19798.672,0.2703516,30.0,697.48724,1
44.372963,196.32777,14.493415,19790.332,0.5784633,10.0,213.46718,1
50.790154,221.1663,14.314131,19790.332,0.54074466,60.0,193.70921,1
38.905704,237.21036,15.142871,19798.672,0.64189094,30.0,1485.3837,1
39.124023,317.42343,14.896038,18204.367,0.80197734,10.0,160.02849,1
30.6549,205.66989,15.134489,19790.332,0.5134348,60.0,691.3134,1
58.875347,130.1749,14.199002,19790.332,0.46921033,30.0,528.1059,1
34.17593,210.87596,15.035992,20217.814,0.8306354,10.0,558.9416,1
42.736248,82.95541,15.022669,19790.332,0.65779907,10.0,1639.9717,1
31.994787,114.492714,14.992127,20217.814,0.8106428,10.0,155.8441,1
31.725163,66.873184,15.6297,19790.332,0.75491405,10.0,1348.7296,1
47.498325,77.143295,14.951011,17858.617,0.30939403,60.0,902.8851,1
46.271137,44.57691,14.899079,17858.617,0.67647415,30.0,345.70892,1
43.509655,134.35936,15.050627,17858.617,0.42485455,30.0,450.57016,1
24.650757,106.39134,15.969838,17858.617,0.32517886,100.0,1509.2228,1
40.78208,296.76767,15.005872,19798.672,0.7573388,10.0,309.2831,1
45.267185,134.88206,14.8593445,19798.672,0.43399513,30.0,324.3534,1
32.144844,191.78894,15.341878,19798.672,0.40239432,30.0,651.74994,1
29.210876,17.175238,15.455677,17494.824,0.38087785,60.0,143.60612,1
37.30542,50.404797,15.425108,17494.824,0.72371715,10.0,489.32806,1
35.10177,51.548893,15.851313,17494.824,0.30807754,100.0,725.7568,1
38.513443,112.73561,15.145583,17494.824,0.49804962,30.0,362.86755,1
47.332283,101.184555,15.03069,17494.824,0.38778812,30.0,650.6488,1
22.933323,60.17342,15.78346,15858.572,0.2233792,100.0,374.00854,1
41.98315,92.06183,15.273496,15858.572,0.29735577,100.0,492.7319,1
42.78587,148.9817,14.734366,18204.367,0.44587973,30.0,235.90996,1
47.267197,89.14312,14.84335,18204.367,0.50562704,30.0,471.03897,1
52.099968,88.55578,14.688321,18204.367,0.47904128,30.0,391.6313,1
34.220943,178.45438,15.14738,18204.367,0.44694674,30.0,312.22983,1
37.633923,233.99565,15.247259,18204.367,0.71875125,10.0,534.63165,1
38.84475,78.40376,15.044123,18204.367,0.5590716,30.0,246.58675,1
27.250036,112.15821,15.743427,17858.617,0.42901576,30.0,328.7628,1
18.90812,131.42374,15.5526,18204.367,0.50028735,60.0,69.46144,1
50.51719,284.67786,14.527976,18204.367,0.43007785,30.0,97.64784,1
36.608562,62.768234,15.531705,18204.367,0.3315981,60.0,206.73846,1
43.05875,221.84818,14.91656,20217.814,0.6900488,30.0,931.91754,1
20.613098,235.98009,15.167446,19839.297,0.733103,10.0,205.6089,1
42.591892,123.08489,14.900091,20217.814,0.5214537,30.0,518.7579,1
34.962498,161.65553,15.341007,20217.814,0.47887236,30.0,952.1546,1
29.304447,191.3058,15.399502,20217.814,0.45922247,30.0,1311.9,1
23.619984,141.0195,15.345818,20217.814,0.57446325,30.0,630.19635,1
39.968147,105.68752,14.8871765,20217.814,0.7904014,10.0,261.73837,1
58.00721,128.82687,14.564172,20217.814,0.4465648,30.0,700.4939,1
46.64269,128.80652,14.957276,20217.814,0.3860429,30.0,863.1712,1
32.16273,82.6047,15.241501,20217.814,0.5194324,60.0,1210.7472,1
39.969902,105.68652,14.798895,19839.297,0.696181,30.0,219.47052,1
31.173624,127.98175,15.428506,19839.297,0.7146262,10.0,219.49777,1
23.620714,321.01703,15.704259,19839.297,0.6898425,10.0,209.93495,1
30.786964,107.389275,15.311767,19839.297,0.79253113,10.0,329.0276,1
21.761097,346.7181,15.904741,19839.297,0.75706893,30.0,31.264194,1
18.876425,186.15924,15.483443,18054.812,0.4638397,30.0,15.894043,1
36.080097,181.44243,15.244721,18054.812,0.37475115,30.0,174.05675,1
57.931904,90.0,14.812401,18054.812,0.22031793,30.0,369.9624,1
52.788517,77.216866,14.785862,18054.812,0.37163645,60.0,290.82727,1
66.94478,28.955671,14.40422,18054.812,0.23029023,30.0,449.23163,1
46.007725,46.556595,14.991327,17557.598,0.18544877,60.0,192.21712,1
38.72885,66.19056,15.490398,17557.598,0.2728744,30.0,291.1883,1
42.346375,38.602432,15.183443,17557.598,0.31890422,100.0,489.15237,1
27.767681,33.889828,15.722358,18054.812,0.22968444,100.0,96.81824,1
38.36188,45.943935,15.627307,18054.812,0.12095409,100.0,203.063,1
34.551857,50.60159,15.7164,18054.812,0.22012109,100.0,240.12653,1
28.91177,56.159187,15.88136,18054.812,0.303947,100.0,324.15384,1
40.789055,173.89612,15.788057,18054.812,0.15641885,100.0,392.55203,1
38.56691,197.40791,15.594435,18054.812,0.121482745,100.0,432.21295,1
39.980698,169.91756,15.55151,18054.812,0.12875648,60.0,511.57388,1
47.471355,130.79263,14.792144,20217.814,0.18288311,60.0,1527.8392,1
31.78395,126.93183,15.595086,17811.975,0.29399955,100.0,1122.429,1
38.916595,131.42543,15.36059,17811.975,0.33034378,30.0,1232.6561,1
24.66273,189.19739,16.10634,17811.975,0.65009254,10.0,477.22006,1
10.420227,63.88808,16.413113,17811.975,0.4164791,30.0,682.7494,1
40.825523,110.85473,15.358971,17811.975,0.31378195,100.0,524.1715,1
36.58879,120.10144,15.357806,18054.812,0.15182191,60.0,1026.815,1
28.416033,153.83908,15.837084,17811.975,0.42465287,10.0,165.84737,1
16.008871,73.61427,16.188868,18054.812,0.040152736,60.0,1132.6029,1
52.108727,91.44376,14.740153,18054.812,0.22448248,100.0,656.37024,1
52.900276,80.13099,15.092262,18054.812,0.34187794,60.0,231.50607,1
37.112972,83.85932,15.556756,18054.812,0.3007612,100.0,33.254112,1
31.273773,154.97958,15.715355,18054.812,0.28214705,100.0,26.412127,1
25.61036,147.59384,15.791368,18054.812,0.32131472,100.0,56.24774,1
40.560787,150.45721,15.4573765,18054.812,0.15443346,60.0,56.24927,1
32.791946,168.49985,15.583847,18054.812,0.19706881,100.0,236.92155,1
33.59404,50.682194,15.6292715,17127.527,0.032240897,60.0,46.09061,1
46.292274,90.0,15.371843,17127.527,0.11370903,60.0,302.5895,1
37.8239,231.2785,15.5653,17127.527,0.15202983,60.0,53.978527,1
39.12731,220.8708,15.443899,17127.527,0.037160482,70.0,17.167936,1
23.811092,66.20178,16.014948,16092.782,0.24805847,100.0,672.3617,1
37.36827,74.00452,15.474337,16092.782,0.42845565,60.0,407.82138,1
36.67275,180.0,15.589411,17127.527,0.26297265,100.0,262.13513,1
24.457207,104.42655,15.748334,16092.782,0.48791495,100.0,513.6209,1
17.663874,156.20647,16.337845,16092.782,0.39426056,100.0,725.2445,1
29.885605,81.90361,15.687581,16092.782,0.3440016,100.0,566.5216,1
27.154943,124.61521,15.888605,16092.782,0.4080189,100.0,487.15683,1
36.132732,197.55815,15.495088,17127.527,0.28507647,100.0,445.5251,1
28.186535,45.991623,15.8538,16092.782,0.48483643,100.0,487.15317,1
30.886868,79.0803,15.814816,16092.782,0.25729832,30.0,637.65717,1
28.747396,47.256256,14.965503,19576.125,0.6054316,30.0,703.8109,0
20.538687,61.62247,14.953726,20869.682,0.5363523,10.0,850.75134,0
43.364468,29.06046,15.570491,17549.19,-0.033458527,100.0,700.0021,0
24.319616,201.3616,14.623589,17357.686,0.633824,10.0,48.529514,0
58.02936,152.76369,14.367419,14749.416,0.48165607,30.0,966.52734,0
56.503117,205.85408,14.219312,21109.633,0.36735517,30.0,841.49744,0
30.376625,48.48526,15.093847,20435.473,0.8555189,10.0,420.9874,0
24.642502,253.60225,15.002377,19839.297,0.8016922,10.0,226.91202,0
37.48761,210.07887,14.680466,18528.613,0.60528576,10.0,647.50574,0
20.91729,59.453415,15.402415,17357.686,0.5376538,40.0,1697.9128,0
38.01753,162.26802,14.442837,20869.682,0.5175922,30.0,785.4949,0
18.513725,150.47606,16.415054,20217.814,0.6966809,10.0,1197.3092,0
17.185371,108.30343,16.554867,15858.572,-0.042186253,60.0,2105.4333,0
32.124676,68.84257,14.553035,25576.104,0.7976508,10.0,1613.3915,0
15.35954,19.453941,15.072725,17823.441,0.55146545,10.0,581.0583,0
26.467215,347.27194,15.149505,20614.018,0.8049828,10.0,1398.459,0
13.797092,171.41234,15.3651705,17449.002,0.7935318,10.0,550.72736,0
41.347363,236.50502,15.550382,16637.377,0.21463037,100.0,1209.2401,0
49.837936,232.06541,14.799309,18659.506,0.39747563,10.0,1629.9753,0
39.007557,230.24434,14.787882,22088.53,0.795579,10.0,160.23283,0
32.28832,135.83253,15.607663,18642.445,0.29071972,100.0,1343.7919,0
30.152695,347.24408,15.458362,20913.465,0.83910036,10.0,536.17596,0
23.229164,230.1209,15.055635,22628.705,0.58200336,30.0,1232.0743,0
20.663622,112.724396,14.904915,21680.863,0.63886267,10.0,1101.8524,0
38.80009,30.03282,15.069389,17961.56,0.66007537,10.0,1677.2438,0
21.261494,217.7734,15.277396,19790.332,0.630584,10.0,493.66095,0
45.703125,288.41547,15.278543,18642.445,0.3769434,30.0,1899.4658,0
24.648426,85.95404,15.307723,22088.53,0.35636756,30.0,2189.1096,0
40.177895,154.29247,14.607754,22088.53,0.43984774,30.0,565.952,0
5.233144,90.0,16.435669,21541.99,0.52421063,40.0,23.26618,0
37.563343,227.65921,14.936361,19839.297,0.71607965,10.0,67.08664,0
14.592893,29.48507,15.824272,19976.455,0.7612222,10.0,1763.926,0
25.89621,42.81548,14.911161,18813.666,0.75351834,10.0,76.26633,0
17.790539,343.43658,15.42175,19062.879,0.336819,40.0,1714.5812,0
18.789549,76.23746,16.667362,17127.527,-0.08031564,70.0,1138.278,0
11.666085,45.120895,16.642498,17357.686,0.7297531,10.0,1344.0988,0
5.315989,259.98123,16.183971,18813.666,0.551714,30.0,713.92834,0
48.337746,161.92322,15.091351,16092.782,0.28905794,100.0,304.8655,0
53.98974,226.03917,15.217821,17449.002,0.11687154,70.0,437.7911,0
24.453089,4.6242867,15.691606,18101.326,0.6962227,10.0,798.4056,0
8.782491,108.32069,15.525048,18266.062,0.74285734,10.0,1114.5219,0
34.185387,317.63034,14.554898,18973.291,0.6406505,10.0,276.1829,0
19.346178,242.54456,15.873229,20623.062,0.8845381,10.0,1280.2235,0
29.900414,120.44537,16.101257,14266.9795,-0.043307558,70.0,1001.8869,0
36.038918,220.84709,14.825408,28701.984,0.7596446,10.0,1111.1395,0
28.782957,13.496369,15.772638,17741.926,0.3627605,30.0,1078.699,0
18.892488,131.46878,15.348287,18659.506,0.4430061,30.0,852.07025,0
19.439491,46.527916,15.1161375,19062.879,0.78563,10.0,1023.7719,0
34.31449,233.63426,14.484823,19089.688,0.7933552,10.0,53.74546,0
25.74091,166.81929,15.397196,21541.99,0.548383,30.0,1630.258,0
23.2539,50.17784,15.585974,19839.297,0.79257274,10.0,1154.1652,0
26.07342,206.71942,15.932819,19790.332,0.27689525,10.0,42.640995,0
54.570133,231.54463,15.255255,16637.377,0.028555159,60.0,2132.4895,0
31.65756,346.26093,14.7794075,24599.621,0.62232625,10.0,997.5886,0
15.7146225,157.00447,15.099212,19089.688,0.44123542,30.0,408.219,0
10.073947,155.66837,15.321597,22628.705,0.57819414,40.0,32.183872,0
43.216557,182.23656,15.099356,17449.002,0.7182768,10.0,76.69785,0
22.702362,328.34897,15.11586,22209.299,0.5771935,10.0,1211.0043,0
38.395496,312.38406,15.007496,19691.213,0.69000524,10.0,1317.2498,0
51.368103,209.9113,15.006901,17127.527,0.08638575,60.0,956.1868,0
38.715385,219.87973,15.945333,15685.598,-0.060354203,60.0,186.6366,0
34.218674,218.23349,14.107911,18787.973,0.6401346,10.0,306.02252,0
28.53189,329.70782,14.002963,17987.164,0.6325452,10.0,265.33453,0
10.547405,79.98653,16.414507,19839.297,0.8132233,10.0,96.098694,0
26.15704,8.580332,14.905501,21541.99,0.79597336,10.0,1020.48694,0
22.255705,150.48802,15.969146,16983.965,0.64247304,10.0,595.3198,0
26.547968,82.5536,16.117426,17811.975,0.16043398,70.0,1777.8778,0
43.51157,260.18225,15.084883,18311.408,0.006967045,100.0,1678.2349,0
